sheet,row,category,sub_category,unit_id,unit_title,section_id,section_title,lesson_id,lesson_title,tree_depth,maps_to_leaf,sub_unit_id,course_path,match_score,topical_unit_id,final_exam_only,final_exam_reason,classified_by,needs_review,review_reason,attention_reason,source_file,answer,question
test,180,Airports & Airspace,Aeronautical Charts,,"Airports, Airspace, and Data Sources",24,Aeronautical Charts: Types and Interpretation,241,Sectional Charts vs. Terminal Area Charts (TACs),3,yes,,"Airports, Airspace, and Data Sources > Aeronautical Charts: Types and Interpretation > Sectional Charts vs. Terminal Area Charts (TACs)",3.00,2,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact → FINAL_EXAM,,,,more drone prep questions,C,Refer to figure 21 Area 1. At what altitude above the radio tower south of Minot Intl Airport may you fly?
test,181,Airports & Airspace,Aeronautical Charts,,"Airports, Airspace, and Data Sources",24,Aeronautical Charts: Types and Interpretation,241,Sectional Charts vs. Terminal Area Charts (TACs),3,yes,,"Airports, Airspace, and Data Sources > Aeronautical Charts: Types and Interpretation > Sectional Charts vs. Terminal Area Charts (TACs)",3.00,2,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact → FINAL_EXAM,,,,more drone prep questions,B,"Refer to figure 22. While inspecting the obstacle located 3 miles northwest of Coeur D'Alene-Boyington Airport, what is the highest altitude AGL you can fly?"
test,182,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"Refer to figure 24, Northeast of area 1) What is the ceiling of Class D Airspace surrounding Majors (GVT) airport?"
test,183,weather,"Effects on Preformance, air density alt, pressure",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",3.00,,,,weather_sub=effects,,,,Weather density pressure - key,C,Relative humidity is best defined as:
test,184,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,Airports & Airspace Test - key,B,Runway numbers are based on the
test,185,Additional topics,ADM,9,AERONAUTICAL DECISION MAKING,91,Aeronautical Decision Making (ADM),911,Steps to Good Decision Making (Part 1),3,yes,911,AERONAUTICAL DECISION MAKING > Aeronautical Decision Making (ADM) > Steps to Good Decision Making (Part 1),3.00,,,,sub_category_exact_to_leaf,,,,Part 1 Test -Key DE,B,"Safety is an important element for a remote pilot to consider prior to operating an unmanned aircraft system. To prevent the final ""link"" in the accident chain, a remote pilot must consider which methodology?"
test,186,Additional topics,Maintenance & Inspection Procedures,9,AERONAUTICAL DECISION MAKING,,,95,Maintenance and Inspection Procedures,2,yes,95,AERONAUTICAL DECISION MAKING > Maintenance and Inspection Procedures,3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,C,Scheduled maintenance should be performed in accordance with the:
test,187,Weather,"effects on performance, structural icing",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,65,Dew Point and Structural Icing Hazards,652,Structural Icing,3,yes,652,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Dew Point and Structural Icing Hazards > Structural Icing,1.65,,,,sub_category_alias,,,,Part 1 Test -Key DE,C,Structural icing can occur
end-of-unit,53,Airports & airspace,Sectional & Terminal Charts,2,"Airports, Airspace, and Data Sources",24,Aeronautical Charts: Types and Interpretation,241,Sectional Charts vs. Terminal Area Charts (TACs),3,yes,241,"Airports, Airspace, and Data Sources > Aeronautical Charts: Types and Interpretation > Sectional Charts vs. Terminal Area Charts (TACs)",3.00,,,,sub_category_exact,,,,Airports and Airspace questions slides 32-62 -key,C,Terminal Area Charts are designed to show more detail around which type of airports?
test,189,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,Airports and Airspace questions slides 32-62 -key,C,The cloud ceiling is at 800ft. What is the highest you can operate your drone?
test,190,,"Overview, L &L",2,"Airports, Airspace, and Data Sources",,,22,Navigation: Latitude and Longitude,2,yes,22,"Airports, Airspace, and Data Sources > Navigation: Latitude and Longitude",3.00,,,,sub_category_exact,,,blank spreadsheet category (col H),Airports & airspace Slides 1-30 - key- chat,B,The continental U.S. lies between which degrees of latitude?
test,191,Weather,"effects on performance, thermal",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,Airports & airspace Slides 1-30 - key- chat,B,The development of thermals depends upon
test,192,Regulations,Waivers,1,PART 107 REGULATIONS,,,14,Waivers,2,yes,14,PART 107 REGULATIONS > Waivers,2.10,,,,sub_category_alias,,,,Part 1 Test -Key DE,C,The FAA may approve your application for a waiver of provisions in part 107 only when it has been determined that the proposed operation:
test,193,weather,effects on performance,6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",3.00,,,,sub_category_exact_to_leaf,,,,Weather density pressure - key,C,The International Standard Atmosphere is used primarily to:
test,194,Weather,"effects on performance, mountain",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,Weather MC Test - Key,A,The leeward side of a mountain or obstacle is:
test,195,Airports & Airspace,Airports data sources,2,"Airports, Airspace, and Data Sources",23,Four Essential Airport Data Sources,231,Chart Supplement U.S. (CSU),3,yes,231,"Airports, Airspace, and Data Sources > Four Essential Airport Data Sources > Chart Supplement U.S. (CSU)",3.00,,,,sub_category_exact_to_leaf,,,,Airports & Airspace Test - key,A,The most comprehensive source of airport information is
end-of-unit,97,Regulations,Slide 14–15 Person Manipulating Controls,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,21.00,,,,slide_sub_category,,,,,B,The person manipulating the flight controls must be:
test,197,Weather,Effects on Performance,6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",3.00,,,,sub_category_exact_to_leaf,,,,Remaining Weather questions for James,A,The predictions you considered during your preflight weather evaluation indicate that an unstable air mass is approaching your area. Which of those not be a problem for your upcoming operation?
test,198,Airports & Airspace,"Overview, L &L",2,"Airports, Airspace, and Data Sources",,,22,Navigation: Latitude and Longitude,2,yes,22,"Airports, Airspace, and Data Sources > Navigation: Latitude and Longitude",3.00,,,,sub_category_exact,,,,Airports & Airspace Test - key,C,The Prime Meridian runs through
end-of-unit,119,Regulations,Slide 91 – Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,45.00,,,,slide_sub_category,,,,,B,The purpose of Remote ID is to:
test,200,Regulations,Operational rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,133,"Medical Conditions, Alcohol, and Drugs",3,yes,133,"PART 107 REGULATIONS > Operational Rules and Limitations > Medical Conditions, Alcohol, and Drugs",1.30,,,,operational_rules_leaf,,,,My new questions May9,A,The refusal of a remote PIC to submit to a blood alcohol test when requested by a law enforcement officer
test,201,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,Airports & Airspace Test - key,A,"The standard airport traffic pattern is to the what, unless otherwise noted."
test,202,Weather,"effects on performance, clouds",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,66,Clouds and Thunderstorm Life Cycle,661,Hazardous Cloud Types,3,yes,661,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Clouds and Thunderstorm Life Cycle > Hazardous Cloud Types,3.00,,,,sub_category_exact,,,,new 60 questions test prep,C,The two types of clouds that unmanned aircraft operators should be concerned about are:
test,203,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,more drone prep questions,B,The U.S. Air Force is operating an atmospheric research sUAS over Texas oil fields. Must it comply with Part 107?
test,204,Weather,"effects on performance, thunderstorms",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,66,Clouds and Thunderstorm Life Cycle,662,Thunderstorm Life Cycle,3,yes,662,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Clouds and Thunderstorm Life Cycle > Thunderstorm Life Cycle,3.00,,,,sub_category_exact,,,,TAF2 and KEY,B,Thunderstorms which generally produce the most intense hazards to aircraft are
test,205,Regulations,Operational Rules,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",0.97,,,,operational_rules_leaf,,,,My new questions May9,C,"To avoid a possible collision with a manned airplane, you estimate that your small UA climbed to an altitude greater than 600 feet AGL. To whom must you report the deviation?"
test,206,Regulations,Flying over people and moving objects,1,PART 107 REGULATIONS,,,16,Flying Over People and Moving Objects,2,yes,16,PART 107 REGULATIONS > Flying Over People and Moving Objects,3.00,,,,sub_category_exact,,,,2nd rnd practice test,A,"To conduct Category 1 operations over people, the small unmanned aircraft:"
test,207,Loading & Performance,loading and performance,7,LOADING AND PERFORMANCE,,,71,FORCES IN FLIGHT,2,yes,71,LOADING AND PERFORMANCE > FORCES IN FLIGHT,3.00,,,,sub_category_exact,,,,new 60 questions test prep,A,"To ensure that the unmanned aircraft center of gravity (CG) limits are not exceeded, follow the aircraft loading instructions specified in the"
test,208,Regulations,Flying at Night,1,PART 107 REGULATIONS,,,17,Flying At Night Under Certain Conditions,2,yes,17,PART 107 REGULATIONS > Flying At Night Under Certain Conditions,3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,B,"To keep the small unmanned aircraft in the intended area and within visual line-of-sight (VLOS) during night operations, the Remote Pilot in Command:"
test,209,Airports & Airspace,Airport Operations,4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,Airports & airspace Slides 1-30 - key- chat,B,Towered airports have
test,210,Regulations,"Operational Rules, Transportation of property",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,134,Operation From Moving Vehicles and Transportation,3,yes,134,PART 107 REGULATIONS > Operational Rules and Limitations > Operation From Moving Vehicles and Transportation,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,C,"Under Part 107, which of the following is permitted when transporting property for compensation or hire?"
test,211,Regulations,Roles,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,C,"Under Part 107, who holds final authority over the operation of the sUAS?"
end-of-unit,95,Regulations,Slide 10 – RPIC,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,137,Autonomous Flight and RPIC Responsibility,3,yes,137,PART 107 REGULATIONS > Operational Rules and Limitations > Autonomous Flight and RPIC Responsibility,98.00,,,,slide_sub_category,,,,,C,"Under Part 107, who is ultimately responsible for the safety of the flight?"
test,213,Regulations,"Operations, Maintenance & Inspection Procedures",9,AERONAUTICAL DECISION MAKING,,,95,Maintenance and Inspection Procedures,2,yes,95,AERONAUTICAL DECISION MAKING > Maintenance and Inspection Procedures,1.60,,,,sub_category_alias,,,,Part 1 Test -Key DE,C,Under what condition should the Remote Pilot in Command of a small unmanned aircraft develop his or her own scheduled maintenance protocol?
test,214,Regulations,Operations,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,132,Accident Reporting and Hazardous Operations,3,yes,132,PART 107 REGULATIONS > Operational Rules and Limitations > Accident Reporting and Hazardous Operations,1.65,,,,sub_category_alias,,,,2nd rnd practice test,A,Under what condition would a small UA not have to be registered before it is operated in the United States?
test,215,Regulations,"Regulations, Operational Rules, Autonomous",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,137,Autonomous Flight and RPIC Responsibility,3,yes,137,PART 107 REGULATIONS > Operational Rules and Limitations > Autonomous Flight and RPIC Responsibility,3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,C,Unmanned aircraft means an aircraft operated:
test,216,Regulations,"Regulations, Operational Rules",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,131,"Registration, Inspection, and Falsification",3,yes,131,"PART 107 REGULATIONS > Operational Rules and Limitations > Registration, Inspection, and Falsification",1.65,,,,sub_category_alias,,,,Part 1 Test -Key DE,B,"Upon request by the FAA, the remote pilot-in-command must provide"
